timestamp,emotion,confidence,angry,disgust,fear,happy,sad,surprise,neutral
2026-03-05T13:41:41.365376,sad,0.3,0.174,0.0,0.066,0.192,0.3,0.026,0.242
2026-03-05T13:41:41.371113,sad,0.28,0.17,0.0,0.066,0.218,0.28,0.026,0.24
2026-03-05T13:41:41.398146,sad,0.286,0.162,0.0,0.066,0.222,0.286,0.024,0.24
2026-03-05T13:41:41.416745,sad,0.302,0.16,0.0,0.068,0.208,0.302,0.024,0.238
2026-03-05T13:41:41.475787,sad,0.304,0.162,0.0,0.07,0.2,0.304,0.028,0.236
2026-03-05T13:41:41.513984,sad,0.316,0.162,0.0,0.07,0.184,0.316,0.03,0.238
2026-03-05T13:41:41.564573,sad,0.334,0.16,0.0,0.07,0.17,0.334,0.028,0.238
2026-03-05T13:41:41.578682,sad,0.326,0.162,0.0,0.07,0.178,0.326,0.028,0.236
2026-03-05T13:41:41.635058,sad,0.302,0.176,0.0,0.07,0.198,0.302,0.028,0.226
2026-03-05T13:41:41.640754,sad,0.292,0.186,0.0,0.07,0.212,0.292,0.024,0.216
2026-03-05T13:41:41.701639,sad,0.27,0.184,0.0,0.07,0.26,0.27,0.02,0.196
2026-03-05T13:41:41.707185,happy,0.306,0.184,0.0,0.07,0.306,0.242,0.02,0.178
2026-03-05T13:41:41.761834,happy,0.388,0.172,0.0,0.062,0.388,0.208,0.018,0.152
2026-03-05T13:41:41.771930,happy,0.458,0.148,0.0,0.054,0.458,0.19,0.016,0.134
2026-03-05T13:41:41.795477,happy,0.522,0.132,0.0,0.048,0.522,0.168,0.018,0.112
2026-03-05T13:41:41.816172,happy,0.552,0.128,0.0,0.042,0.552,0.158,0.02,0.1
2026-03-05T13:41:41.864700,happy,0.638,0.104,0.0,0.03,0.638,0.128,0.018,0.08
2026-03-05T13:41:41.912540,happy,0.688,0.092,0.0,0.026,0.688,0.104,0.018,0.068
2026-03-05T13:41:41.993543,happy,0.744,0.078,0.0,0.022,0.744,0.078,0.02,0.056
2026-03-05T13:41:42.000612,happy,0.806,0.056,0.0,0.016,0.806,0.056,0.018,0.048
2026-03-05T13:41:42.038918,happy,0.876,0.032,0.0,0.01,0.876,0.032,0.014,0.038
2026-03-05T13:41:42.048856,happy,0.89,0.028,0.0,0.01,0.89,0.028,0.014,0.036
2026-03-05T13:41:42.086395,happy,0.894,0.026,0.0,0.01,0.894,0.026,0.016,0.036
2026-03-05T13:41:42.105261,happy,0.892,0.026,0.0,0.01,0.892,0.026,0.016,0.036
2026-03-05T13:41:42.145666,happy,0.878,0.028,0.0,0.012,0.878,0.034,0.016,0.036
2026-03-05T13:41:42.160167,happy,0.856,0.032,0.0,0.014,0.856,0.044,0.018,0.038
2026-03-05T13:41:42.198137,happy,0.852,0.034,0.0,0.014,0.852,0.046,0.018,0.038
2026-03-05T13:41:42.215638,happy,0.858,0.034,0.0,0.014,0.858,0.046,0.016,0.036
2026-03-05T13:41:42.297274,happy,0.85,0.036,0.0,0.016,0.85,0.05,0.016,0.038
2026-03-05T13:41:42.313142,happy,0.854,0.036,0.0,0.016,0.854,0.046,0.016,0.04
2026-03-05T13:41:42.375603,happy,0.856,0.036,0.0,0.018,0.856,0.044,0.018,0.038
2026-03-05T13:41:42.382037,happy,0.84,0.038,0.0,0.022,0.84,0.05,0.022,0.038
2026-03-05T13:41:42.438200,happy,0.828,0.04,0.0,0.024,0.828,0.054,0.024,0.038
2026-03-05T13:41:42.446883,happy,0.83,0.04,0.0,0.024,0.83,0.054,0.024,0.034
2026-03-05T13:41:42.496994,happy,0.808,0.044,0.0,0.026,0.808,0.066,0.028,0.032
2026-03-05T13:41:42.505116,happy,0.788,0.048,0.0,0.026,0.788,0.076,0.03,0.034
2026-03-05T13:41:42.535631,happy,0.79,0.048,0.0,0.026,0.79,0.076,0.028,0.032
2026-03-05T13:41:42.553066,happy,0.788,0.048,0.0,0.028,0.788,0.078,0.028,0.03
2026-03-05T13:41:42.611007,happy,0.782,0.048,0.0,0.028,0.782,0.084,0.03,0.028
2026-03-05T13:41:42.618537,happy,0.8,0.044,0.0,0.026,0.8,0.078,0.028,0.024
2026-03-05T13:41:42.679129,happy,0.822,0.04,0.0,0.024,0.822,0.068,0.024,0.022
2026-03-05T13:41:42.716084,happy,0.822,0.04,0.0,0.022,0.822,0.068,0.024,0.024
2026-03-05T13:41:42.794727,happy,0.816,0.042,0.0,0.024,0.816,0.07,0.024,0.026
2026-03-05T13:41:42.809542,happy,0.814,0.044,0.0,0.028,0.814,0.068,0.022,0.028
2026-03-05T13:41:42.849757,happy,0.83,0.042,0.0,0.026,0.83,0.058,0.018,0.028
2026-03-05T13:41:42.857595,happy,0.842,0.04,0.0,0.024,0.842,0.052,0.016,0.026
2026-03-05T13:41:42.883604,happy,0.854,0.036,0.0,0.022,0.854,0.046,0.016,0.024
2026-03-05T13:41:42.919932,happy,0.872,0.03,0.0,0.016,0.872,0.038,0.016,0.022
2026-03-05T13:41:42.944164,happy,0.878,0.028,0.0,0.01,0.878,0.032,0.018,0.024
2026-03-05T13:41:42.952820,happy,0.866,0.03,0.0,0.01,0.866,0.034,0.022,0.028
2026-03-05T13:41:43.005341,happy,0.858,0.032,0.0,0.012,0.858,0.038,0.022,0.03
2026-03-05T13:41:43.016510,happy,0.85,0.036,0.0,0.014,0.85,0.042,0.02,0.032
2026-03-05T13:41:43.063377,happy,0.846,0.038,0.0,0.014,0.846,0.046,0.02,0.032
2026-03-05T13:41:43.113836,happy,0.854,0.036,0.0,0.014,0.854,0.048,0.018,0.028
2026-03-05T13:41:43.182013,happy,0.848,0.038,0.0,0.016,0.848,0.054,0.016,0.026
2026-03-05T13:41:43.192694,happy,0.838,0.04,0.0,0.016,0.838,0.058,0.018,0.026
2026-03-05T13:41:43.235612,happy,0.842,0.038,0.0,0.014,0.842,0.054,0.02,0.028
2026-03-05T13:41:43.240663,happy,0.842,0.038,0.0,0.014,0.842,0.05,0.02,0.032
2026-03-05T13:41:43.312833,happy,0.824,0.044,0.0,0.016,0.824,0.056,0.022,0.036
2026-03-05T13:41:43.319125,happy,0.82,0.046,0.0,0.016,0.82,0.058,0.024,0.038
2026-03-05T13:41:43.351026,happy,0.816,0.05,0.0,0.016,0.816,0.058,0.026,0.038
2026-03-05T13:41:43.364820,happy,0.798,0.058,0.0,0.018,0.798,0.066,0.028,0.036
2026-03-05T13:41:43.462945,happy,0.766,0.066,0.0,0.022,0.766,0.082,0.034,0.038
2026-03-05T13:41:43.513491,happy,0.752,0.068,0.0,0.024,0.752,0.088,0.038,0.04
2026-03-05T13:41:43.595366,happy,0.748,0.072,0.0,0.024,0.748,0.086,0.038,0.04
2026-03-05T13:41:43.605090,happy,0.744,0.074,0.0,0.024,0.744,0.086,0.038,0.042
2026-03-05T13:41:43.661831,happy,0.762,0.066,0.0,0.022,0.762,0.082,0.034,0.042
2026-03-05T13:41:43.671541,happy,0.794,0.058,0.0,0.018,0.794,0.07,0.026,0.038
2026-03-05T13:41:43.716832,happy,0.816,0.054,0.0,0.016,0.816,0.062,0.02,0.034
2026-03-05T13:41:43.723852,happy,0.828,0.048,0.0,0.016,0.828,0.062,0.018,0.032
2026-03-05T13:41:43.760547,happy,0.824,0.048,0.0,0.016,0.824,0.062,0.018,0.034
2026-03-05T13:41:43.767582,happy,0.798,0.058,0.0,0.018,0.798,0.066,0.022,0.038
2026-03-05T13:41:43.810818,happy,0.784,0.062,0.0,0.018,0.784,0.068,0.024,0.042
2026-03-05T13:41:43.816546,happy,0.78,0.062,0.0,0.016,0.78,0.066,0.024,0.046
2026-03-05T13:41:43.879635,happy,0.76,0.07,0.0,0.016,0.76,0.074,0.024,0.05
2026-03-05T13:41:43.913013,happy,0.756,0.072,0.0,0.016,0.756,0.082,0.022,0.05
2026-03-05T13:41:43.973785,happy,0.76,0.072,0.0,0.016,0.76,0.082,0.02,0.05
2026-03-05T13:41:43.980119,happy,0.752,0.078,0.0,0.018,0.752,0.084,0.02,0.05
2026-03-05T13:41:44.066049,happy,0.734,0.09,0.0,0.02,0.734,0.088,0.022,0.05
2026-03-05T13:41:44.088345,happy,0.732,0.094,0.0,0.02,0.732,0.082,0.024,0.05
2026-03-05T13:41:44.165354,happy,0.734,0.09,0.0,0.022,0.734,0.078,0.026,0.052
2026-03-05T13:41:44.175857,happy,0.728,0.088,0.0,0.024,0.728,0.082,0.028,0.054
2026-03-05T13:41:44.198468,happy,0.724,0.088,0.0,0.024,0.724,0.084,0.028,0.054
2026-03-05T13:41:44.216412,happy,0.73,0.082,0.0,0.024,0.73,0.084,0.026,0.054
2026-03-05T13:41:44.264214,happy,0.738,0.074,0.0,0.024,0.738,0.086,0.024,0.052
2026-03-05T13:41:44.313095,happy,0.742,0.074,0.0,0.022,0.742,0.086,0.022,0.048
2026-03-05T13:41:44.380159,happy,0.756,0.072,0.0,0.02,0.756,0.082,0.02,0.044
2026-03-05T13:41:44.386442,happy,0.768,0.068,0.0,0.02,0.768,0.08,0.02,0.042
2026-03-05T13:41:44.447735,happy,0.772,0.066,0.0,0.02,0.772,0.082,0.02,0.04
2026-03-05T13:41:44.456974,happy,0.774,0.066,0.0,0.02,0.774,0.082,0.02,0.04
2026-03-05T13:41:44.492890,happy,0.764,0.07,0.0,0.022,0.764,0.082,0.024,0.044
2026-03-05T13:41:44.500310,happy,0.744,0.076,0.0,0.024,0.744,0.086,0.028,0.048
2026-03-05T13:41:44.544837,happy,0.684,0.094,0.0,0.028,0.684,0.104,0.028,0.064
2026-03-05T13:41:44.553678,happy,0.632,0.11,0.0,0.032,0.632,0.118,0.028,0.08
2026-03-05T13:41:44.609105,happy,0.576,0.128,0.0,0.038,0.576,0.138,0.03,0.088
2026-03-05T13:41:44.617531,happy,0.532,0.142,0.0,0.042,0.532,0.158,0.028,0.092
2026-03-05T13:41:44.680078,happy,0.496,0.154,0.0,0.046,0.496,0.17,0.024,0.102
2026-03-05T13:41:44.714404,happy,0.5,0.154,0.0,0.048,0.5,0.168,0.024,0.1
2026-03-05T13:41:44.865494,happy,0.468,0.17,0.0,0.052,0.468,0.176,0.024,0.106
2026-03-05T13:41:44.875853,happy,0.44,0.184,0.0,0.054,0.44,0.178,0.022,0.12
2026-03-05T13:41:44.916824,happy,0.414,0.198,0.0,0.056,0.414,0.182,0.022,0.128
2026-03-05T13:41:44.923460,happy,0.38,0.214,0.0,0.058,0.38,0.194,0.024,0.13
2026-03-05T13:41:44.946227,happy,0.356,0.214,0.0,0.06,0.356,0.206,0.026,0.136
2026-03-05T13:41:44.951389,happy,0.368,0.198,0.0,0.06,0.368,0.208,0.028,0.134
2026-03-05T13:41:44.996543,happy,0.352,0.194,0.0,0.058,0.352,0.228,0.028,0.134
2026-03-05T13:41:45.015708,happy,0.334,0.19,0.0,0.056,0.334,0.246,0.026,0.14
2026-03-05T13:41:45.081290,happy,0.334,0.182,0.0,0.056,0.334,0.248,0.026,0.146
2026-03-05T13:41:45.112707,happy,0.324,0.19,0.0,0.056,0.324,0.25,0.026,0.148
2026-03-05T13:41:45.171747,happy,0.332,0.192,0.0,0.058,0.332,0.244,0.028,0.14
2026-03-05T13:41:45.179894,happy,0.368,0.182,0.0,0.062,0.368,0.22,0.032,0.13
2026-03-05T13:41:45.278457,happy,0.392,0.172,0.0,0.064,0.392,0.208,0.032,0.128
2026-03-05T13:41:45.285941,happy,0.398,0.166,0.0,0.064,0.398,0.212,0.03,0.126
2026-03-05T13:41:45.318043,happy,0.416,0.16,0.0,0.064,0.416,0.208,0.03,0.118
2026-03-05T13:41:45.322454,happy,0.416,0.16,0.0,0.062,0.416,0.212,0.028,0.12
2026-03-05T13:41:45.350170,happy,0.396,0.164,0.0,0.06,0.396,0.228,0.026,0.128
2026-03-05T13:41:45.361353,happy,0.388,0.168,0.0,0.06,0.388,0.232,0.028,0.128
2026-03-05T13:41:45.398859,happy,0.394,0.176,0.0,0.062,0.394,0.216,0.03,0.126
2026-03-05T13:41:45.415986,happy,0.388,0.184,0.0,0.064,0.388,0.208,0.03,0.13
2026-03-05T13:41:45.465428,happy,0.388,0.186,0.0,0.064,0.388,0.202,0.03,0.134
2026-03-05T13:41:45.512990,happy,0.408,0.184,0.0,0.064,0.408,0.184,0.03,0.132
2026-03-05T13:41:45.594664,happy,0.398,0.176,0.0,0.066,0.398,0.194,0.03,0.134
2026-03-05T13:41:45.602350,happy,0.374,0.164,0.0,0.066,0.374,0.224,0.03,0.138
2026-03-05T13:41:45.629742,happy,0.334,0.16,0.0,0.068,0.334,0.26,0.028,0.144
2026-03-05T13:41:45.646464,sad,0.294,0.162,0.0,0.072,0.288,0.294,0.026,0.15
2026-03-05T13:41:45.665971,sad,0.326,0.164,0.0,0.076,0.248,0.326,0.026,0.154
2026-03-05T13:41:45.688087,sad,0.33,0.172,0.0,0.078,0.238,0.33,0.026,0.154
2026-03-05T13:41:45.761392,sad,0.344,0.184,0.0,0.084,0.212,0.344,0.026,0.15
2026-03-05T13:41:45.777263,sad,0.352,0.188,0.0,0.088,0.202,0.352,0.028,0.144
2026-03-05T13:41:45.813905,sad,0.364,0.182,0.0,0.09,0.186,0.364,0.03,0.152
2026-03-05T13:41:45.820954,sad,0.378,0.176,0.0,0.092,0.164,0.378,0.03,0.162
2026-03-05T13:41:45.882336,sad,0.382,0.182,0.0,0.1,0.142,0.382,0.032,0.162
2026-03-05T13:41:45.912559,sad,0.376,0.184,0.0,0.104,0.136,0.376,0.034,0.166
2026-03-05T13:41:45.993572,sad,0.354,0.19,0.0,0.102,0.138,0.354,0.034,0.182
2026-03-05T13:41:46.000604,sad,0.328,0.206,0.0,0.102,0.146,0.328,0.034,0.184
2026-03-05T13:41:46.030321,sad,0.332,0.206,0.0,0.104,0.146,0.332,0.032,0.178
2026-03-05T13:41:46.037790,sad,0.346,0.194,0.0,0.1,0.146,0.346,0.028,0.182
2026-03-05T13:41:46.075506,sad,0.362,0.188,0.0,0.094,0.142,0.362,0.024,0.186
2026-03-05T13:41:46.087876,sad,0.394,0.178,0.0,0.094,0.13,0.394,0.022,0.178
2026-03-05T13:41:46.143690,sad,0.42,0.162,0.0,0.09,0.122,0.42,0.02,0.182
2026-03-05T13:41:46.152932,sad,0.416,0.162,0.0,0.084,0.122,0.416,0.02,0.194
2026-03-05T13:41:46.233155,sad,0.408,0.164,0.0,0.082,0.126,0.408,0.02,0.2
2026-03-05T13:41:46.245657,sad,0.398,0.16,0.0,0.082,0.134,0.398,0.02,0.206
2026-03-05T13:41:46.268221,sad,0.37,0.164,0.0,0.084,0.158,0.37,0.026,0.198
2026-03-05T13:41:46.312777,sad,0.348,0.174,0.0,0.09,0.178,0.348,0.032,0.178
2026-03-05T13:41:46.381760,sad,0.33,0.18,0.0,0.09,0.194,0.33,0.032,0.174
2026-03-05T13:41:46.392784,sad,0.316,0.184,0.0,0.086,0.206,0.316,0.032,0.176
2026-03-05T13:41:46.421665,sad,0.322,0.186,0.0,0.084,0.198,0.322,0.03,0.18
2026-03-05T13:41:46.428383,sad,0.346,0.18,0.0,0.08,0.174,0.346,0.022,0.198
2026-03-05T13:41:46.479531,sad,0.358,0.188,0.0,0.076,0.154,0.358,0.018,0.206
2026-03-05T13:41:46.488955,sad,0.366,0.2,0.0,0.078,0.138,0.366,0.02,0.198
2026-03-05T13:41:46.548765,sad,0.366,0.2,0.0,0.082,0.142,0.366,0.022,0.188
2026-03-05T13:41:46.554955,sad,0.346,0.202,0.0,0.084,0.166,0.346,0.026,0.176
2026-03-05T13:41:46.610784,sad,0.324,0.206,0.0,0.08,0.18,0.324,0.028,0.182
2026-03-05T13:41:46.617027,sad,0.314,0.196,0.0,0.076,0.19,0.314,0.026,0.198
2026-03-05T13:41:46.660307,sad,0.314,0.188,0.0,0.078,0.196,0.314,0.026,0.198
2026-03-05T13:41:46.713071,sad,0.322,0.192,0.0,0.078,0.182,0.322,0.026,0.2
2026-03-05T13:41:46.759953,sad,0.328,0.196,0.002,0.074,0.17,0.328,0.026,0.204
2026-03-05T13:41:46.767053,sad,0.336,0.198,0.004,0.076,0.168,0.336,0.028,0.19
2026-03-05T13:41:46.832314,sad,0.344,0.198,0.006,0.084,0.166,0.344,0.03,0.174
2026-03-05T13:41:46.845955,sad,0.342,0.196,0.008,0.086,0.168,0.342,0.03,0.174
2026-03-05T13:41:46.898441,sad,0.346,0.196,0.008,0.092,0.162,0.346,0.028,0.172
2026-03-05T13:41:46.905701,sad,0.352,0.196,0.006,0.102,0.154,0.352,0.026,0.168
2026-03-05T13:41:46.996126,sad,0.364,0.184,0.004,0.112,0.148,0.364,0.026,0.166
2026-03-05T13:41:47.017202,sad,0.376,0.174,0.002,0.116,0.142,0.376,0.026,0.166
2026-03-05T13:41:47.063422,sad,0.386,0.16,0.0,0.116,0.142,0.386,0.026,0.172
2026-03-05T13:41:47.128751,sad,0.39,0.144,0.0,0.112,0.15,0.39,0.028,0.18
2026-03-05T13:41:47.160740,sad,0.396,0.128,0.0,0.108,0.154,0.396,0.03,0.188
2026-03-05T13:41:47.166495,sad,0.396,0.124,0.0,0.104,0.156,0.396,0.03,0.194
2026-03-05T13:41:47.213224,sad,0.388,0.124,0.0,0.098,0.164,0.388,0.028,0.204
2026-03-05T13:41:47.225388,sad,0.382,0.128,0.0,0.096,0.166,0.382,0.026,0.208
2026-03-05T13:41:47.298844,sad,0.374,0.128,0.0,0.088,0.18,0.374,0.026,0.208
2026-03-05T13:41:47.311470,sad,0.364,0.128,0.0,0.08,0.198,0.364,0.026,0.208
2026-03-05T13:41:47.350825,sad,0.368,0.13,0.0,0.076,0.196,0.368,0.024,0.21
2026-03-05T13:41:47.358846,sad,0.38,0.128,0.0,0.074,0.188,0.38,0.024,0.208
2026-03-05T13:41:47.412352,sad,0.384,0.122,0.0,0.076,0.186,0.384,0.028,0.204
2026-03-05T13:41:47.425410,sad,0.39,0.12,0.0,0.084,0.172,0.39,0.03,0.204
2026-03-05T13:41:47.481048,sad,0.412,0.12,0.0,0.088,0.152,0.412,0.026,0.202
2026-03-05T13:41:47.488439,sad,0.42,0.118,0.0,0.088,0.152,0.42,0.024,0.198
2026-03-05T13:41:47.556803,sad,0.406,0.124,0.0,0.094,0.156,0.406,0.024,0.196
2026-03-05T13:41:47.563653,sad,0.4,0.134,0.0,0.096,0.154,0.4,0.02,0.196
2026-03-05T13:41:47.621870,sad,0.39,0.14,0.0,0.094,0.166,0.39,0.02,0.192
2026-03-05T13:41:47.628133,sad,0.364,0.144,0.0,0.096,0.184,0.364,0.026,0.19
2026-03-05T13:41:47.694517,sad,0.342,0.144,0.0,0.1,0.192,0.342,0.028,0.196
2026-03-05T13:41:47.705040,sad,0.342,0.136,0.0,0.098,0.196,0.342,0.028,0.2
2026-03-05T13:41:47.761031,sad,0.364,0.13,0.0,0.106,0.184,0.364,0.03,0.19
2026-03-05T13:41:47.775627,sad,0.39,0.128,0.0,0.118,0.158,0.39,0.028,0.184
2026-03-05T13:41:47.801550,sad,0.39,0.134,0.0,0.122,0.136,0.39,0.026,0.196
2026-03-05T13:41:47.816642,sad,0.386,0.144,0.0,0.124,0.124,0.386,0.028,0.2
2026-03-05T13:41:47.864453,sad,0.39,0.15,0.0,0.118,0.116,0.39,0.028,0.208
2026-03-05T13:41:47.897140,sad,0.372,0.154,0.0,0.102,0.124,0.372,0.026,0.23
2026-03-05T13:41:47.964392,sad,0.372,0.152,0.0,0.086,0.132,0.372,0.024,0.238
2026-03-05T13:41:47.982436,sad,0.398,0.142,0.0,0.078,0.136,0.398,0.022,0.228
2026-03-05T13:41:48.027852,sad,0.416,0.134,0.0,0.072,0.134,0.416,0.02,0.226
2026-03-05T13:41:48.034578,sad,0.426,0.13,0.0,0.074,0.128,0.426,0.02,0.22
2026-03-05T13:41:48.096010,sad,0.438,0.13,0.0,0.078,0.122,0.438,0.02,0.208
2026-03-05T13:41:48.102986,sad,0.432,0.136,0.0,0.082,0.116,0.432,0.02,0.21
2026-03-05T13:41:48.146113,sad,0.426,0.14,0.0,0.084,0.114,0.426,0.02,0.212
2026-03-05T13:41:48.152165,sad,0.428,0.142,0.0,0.084,0.118,0.428,0.02,0.206
2026-03-05T13:41:48.197791,sad,0.422,0.138,0.0,0.082,0.126,0.422,0.02,0.212
2026-03-05T13:41:48.216068,sad,0.414,0.13,0.0,0.078,0.134,0.414,0.02,0.224
2026-03-05T13:41:48.294753,sad,0.402,0.128,0.0,0.074,0.142,0.402,0.02,0.234
2026-03-05T13:41:48.302801,sad,0.39,0.128,0.0,0.072,0.146,0.39,0.02,0.244
2026-03-05T13:41:48.362433,sad,0.368,0.132,0.0,0.08,0.152,0.368,0.022,0.246
2026-03-05T13:41:48.370510,sad,0.354,0.142,0.0,0.09,0.154,0.354,0.024,0.236
2026-03-05T13:41:48.425740,sad,0.352,0.152,0.0,0.1,0.152,0.352,0.026,0.22
2026-03-05T13:41:48.432088,sad,0.354,0.156,0.0,0.11,0.15,0.354,0.028,0.206
2026-03-05T13:41:48.485886,sad,0.362,0.152,0.0,0.114,0.146,0.362,0.028,0.2
2026-03-05T13:41:48.497686,sad,0.38,0.144,0.0,0.108,0.14,0.38,0.026,0.202
2026-03-05T13:41:48.551612,sad,0.412,0.136,0.0,0.106,0.13,0.412,0.024,0.192
2026-03-05T13:41:48.565146,sad,0.432,0.128,0.0,0.104,0.124,0.432,0.022,0.188
2026-03-05T13:41:48.613760,sad,0.42,0.114,0.0,0.092,0.148,0.42,0.02,0.2
2026-03-05T13:41:48.626461,sad,0.402,0.108,0.0,0.086,0.174,0.402,0.02,0.204
2026-03-05T13:41:48.695396,sad,0.414,0.108,0.0,0.084,0.18,0.414,0.022,0.19
2026-03-05T13:41:48.706357,sad,0.412,0.108,0.0,0.078,0.19,0.412,0.024,0.188
2026-03-05T13:41:48.760336,sad,0.408,0.104,0.0,0.084,0.19,0.408,0.024,0.19
2026-03-05T13:41:48.776018,sad,0.436,0.106,0.0,0.1,0.16,0.436,0.024,0.176
2026-03-05T13:41:48.822751,sad,0.458,0.114,0.0,0.102,0.136,0.458,0.024,0.17
2026-03-05T13:41:48.829594,sad,0.45,0.116,0.0,0.1,0.132,0.45,0.022,0.182
2026-03-05T13:41:48.885750,sad,0.43,0.124,0.0,0.102,0.132,0.43,0.022,0.192
2026-03-05T13:41:48.893783,sad,0.412,0.136,0.0,0.092,0.142,0.412,0.024,0.198
2026-03-05T13:41:48.949960,sad,0.39,0.146,0.0,0.082,0.152,0.39,0.024,0.208
2026-03-05T13:41:48.956171,sad,0.374,0.15,0.0,0.086,0.156,0.374,0.024,0.21
2026-03-05T13:41:49.010602,sad,0.376,0.146,0.0,0.086,0.156,0.376,0.024,0.214
2026-03-05T13:41:49.017430,sad,0.39,0.136,0.0,0.082,0.152,0.39,0.022,0.22
2026-03-05T13:41:49.091933,sad,0.404,0.13,0.0,0.082,0.144,0.404,0.022,0.22
2026-03-05T13:41:49.106103,sad,0.422,0.126,0.0,0.082,0.136,0.422,0.024,0.216
2026-03-05T13:41:49.152281,sad,0.436,0.12,0.0,0.082,0.136,0.436,0.024,0.21
2026-03-05T13:41:49.159050,sad,0.432,0.122,0.0,0.086,0.14,0.432,0.024,0.202
2026-03-05T13:41:49.348652,sad,0.416,0.128,0.0,0.088,0.152,0.416,0.026,0.194
2026-03-05T13:41:49.354958,sad,0.4,0.13,0.0,0.086,0.168,0.4,0.026,0.192
2026-03-05T13:41:49.547415,sad,0.362,0.152,0.0,0.088,0.182,0.362,0.024,0.19
2026-03-05T13:41:49.560632,sad,0.328,0.176,0.0,0.09,0.188,0.328,0.024,0.19
2026-03-05T13:41:50.696069,sad,0.31,0.19,0.0,0.092,0.2,0.31,0.026,0.178
2026-03-05T13:41:50.709357,sad,0.304,0.2,0.0,0.096,0.204,0.304,0.026,0.166
2026-03-05T13:41:51.147197,sad,0.304,0.204,0.0,0.096,0.204,0.304,0.024,0.162
2026-03-05T13:41:51.160613,sad,0.326,0.188,0.0,0.092,0.206,0.326,0.024,0.158
2026-03-05T13:41:51.610358,sad,0.334,0.174,0.0,0.088,0.216,0.334,0.028,0.154
2026-03-05T13:41:51.625573,sad,0.326,0.17,0.0,0.084,0.22,0.326,0.03,0.162
2026-03-05T13:41:52.109165,sad,0.322,0.182,0.0,0.084,0.208,0.322,0.03,0.166
2026-03-05T13:41:52.116870,sad,0.312,0.2,0.0,0.088,0.2,0.312,0.032,0.162
2026-03-05T13:41:52.452732,sad,0.302,0.212,0.0,0.094,0.184,0.302,0.036,0.17
2026-03-05T13:41:52.459599,sad,0.306,0.222,0.0,0.1,0.16,0.306,0.036,0.178
2026-03-05T13:41:52.492093,sad,0.302,0.232,0.0,0.104,0.154,0.302,0.034,0.176
2026-03-05T13:41:52.504097,sad,0.294,0.226,0.0,0.104,0.164,0.294,0.034,0.178
2026-03-05T13:41:54.009280,sad,0.322,0.198,0.0,0.096,0.156,0.322,0.038,0.19
2026-03-05T13:41:54.040823,sad,0.35,0.176,0.0,0.086,0.156,0.35,0.04,0.19
2026-03-05T13:41:54.111647,sad,0.356,0.162,0.0,0.078,0.166,0.356,0.042,0.192
2026-03-05T13:41:54.121846,sad,0.37,0.148,0.0,0.072,0.158,0.37,0.046,0.204
2026-03-05T13:41:54.165770,sad,0.384,0.122,0.0,0.064,0.164,0.384,0.048,0.218
2026-03-05T13:41:54.175782,sad,0.362,0.118,0.0,0.064,0.188,0.362,0.046,0.222
2026-03-05T13:41:54.230656,sad,0.328,0.13,0.0,0.07,0.218,0.328,0.046,0.208
2026-03-05T13:41:54.240963,sad,0.316,0.134,0.0,0.074,0.238,0.316,0.046,0.192
2026-03-05T13:41:54.296981,sad,0.318,0.134,0.0,0.072,0.258,0.318,0.042,0.176
2026-03-05T13:41:54.303672,sad,0.32,0.146,0.0,0.072,0.264,0.32,0.04,0.158
2026-03-05T13:41:54.629846,sad,0.306,0.168,0.0,0.076,0.254,0.306,0.044,0.154
2026-03-05T13:41:54.636226,sad,0.304,0.174,0.0,0.074,0.238,0.304,0.046,0.168
2026-03-05T13:41:54.691951,sad,0.304,0.178,0.0,0.07,0.222,0.304,0.046,0.184
2026-03-05T13:41:54.699878,sad,0.29,0.186,0.0,0.072,0.206,0.29,0.05,0.2
2026-03-05T13:41:54.758334,sad,0.29,0.182,0.0,0.074,0.192,0.29,0.052,0.212
2026-03-05T13:41:54.763578,sad,0.306,0.168,0.0,0.072,0.194,0.306,0.048,0.21
2026-03-05T13:41:55.042339,sad,0.336,0.152,0.0,0.07,0.182,0.336,0.042,0.214
2026-03-05T13:41:55.049723,sad,0.364,0.138,0.0,0.07,0.17,0.364,0.038,0.216
2026-03-05T13:41:55.096771,sad,0.378,0.13,0.0,0.074,0.174,0.378,0.036,0.204
2026-03-05T13:41:55.103933,sad,0.378,0.134,0.0,0.078,0.176,0.378,0.036,0.196
2026-03-05T13:41:55.302926,sad,0.378,0.132,0.0,0.078,0.168,0.378,0.034,0.21
2026-03-05T13:41:55.315791,sad,0.364,0.132,0.0,0.078,0.174,0.364,0.034,0.218
2026-03-05T13:41:55.430130,sad,0.34,0.154,0.0,0.08,0.174,0.34,0.034,0.218
2026-03-05T13:41:55.445294,sad,0.33,0.17,0.0,0.078,0.158,0.33,0.032,0.232
2026-03-05T13:41:55.495904,sad,0.326,0.176,0.0,0.076,0.146,0.326,0.03,0.246
2026-03-05T13:41:55.503892,sad,0.322,0.188,0.0,0.078,0.144,0.322,0.03,0.238
2026-03-05T13:41:55.592717,sad,0.314,0.204,0.0,0.078,0.148,0.314,0.03,0.224
2026-03-05T13:41:55.600425,sad,0.316,0.198,0.0,0.076,0.158,0.316,0.03,0.218
2026-03-05T13:41:55.642637,sad,0.316,0.194,0.0,0.074,0.16,0.316,0.032,0.222
